SMILES,REWARD
N#[N+][N-]C(c1ccccc1)(c1ccccc1)c1ccc(N=NNc2cccc(Cl)c2Cl)cc1,8.23
CN(N=NNCc1ccccc1)c1ccc(NN=Nc2ccc(Cn3nn[nH]c3=S)cc2)cc1,9.12
O=C(Oc1cccc2cccnc12)c1cccc(C(=O)Oc2cccc3cccnc23)c1,6.48
Nc1nc(=O)c(N=Nc2ccc(N=NNc3ccccc3)cc2)c(N)[nH]1,8.82
CCN=NNc1ccc(-c2csc(Nc3ccc(NC(N)=NN)cn3)n2)cc1,9.29
CN=NNc1ccc(C(=O)OCC2c3nnn(C)c3CCN2C(=O)Oc2ccc([N-][N+]#N)c3ccccc23)cc1,8.03
CC1(C)C2CCC1(C)C(NC(=N)Nc1ccccc1NN=Cc1cccc(NN)c1)C2,8.9
CN=NNc1ccc(CC[N-][N+]#N)c(Oc2nnnn2-c2ccc(N=Nc3ccc4ccccc4c3)cc2)c1,10.55
O=c1c2c3c(sc2ncn1Cc1ccccc1)CCCC3,5.42
Nc1nc(=O)c(N=Nc2ccc(C3=NNC(c4nn[nH]n4)=NN3)cc2)c(N)[nH]1,10.58
N#[N+][N-]c1ccc(NN=Nc2ccc(-c3nn[nH]n3)cc2)cc1,10.04
N#Cc1ccccc1N=NNc1cccc(-c2nn[nH]n2)c1,9.09
Nc1ccc2ccccc2c1N=Nc1ccc(NNC(=O)c2[nH]cc(-c3ccccc3)c2N)cc1,9.23
c1ccc2c(N=Nc3ccc(-c4nnc(-c5ccc(NCn6nnc7ccccc76)cc5)nn4)cc3)cccc2c1,10.07
N#[N+][N-]CCc1ccc(C(c2ccccc2)N2CCC(=NNC(=O)NN=C3CCCCC3)CC2)cc1,9.48
N#[N+][N-]c1cccc(NNC(=O)C(=O)NNC(=O)n2nnc3ccccc32)c1,9.88
Cc1cc(NNC(=O)OCOC2CC(O)C23CCN(C(c2ccccc2)(c2ccccc2)c2ccccc2)CC3)nc(N)n1,8.32
Cc1c(C(=O)c2cccs2)sc(NC(=O)CSc2nnnn2-c2ccc(-c3nn[nH]n3)cc2)c1C(N)=O,9.11
CSc1nnnn1-c1ccc(NN=Nc2ccc(-n3ncc4c3CC(C)(C)CC4NC(=O)Oc3cccc4cccnc34)cc2)cc1,9.94
CNN=Nc1ccc(NN=Nc2ccc(C=NN)cc2)cc1,8.77
CC1=NN(c2ccc(Nc3nnns3)cc2)C(=O)C1C=Nn1c(C)nc2ccccc2c1=O,8.22
Clc1ccc(NN=NNc2ccc(NN=Nc3cccc(-c4nn[nH]n4)c3)cc2)cc1,10.96
O=C1CCC23CC(=O)OC2CCCC3C1,4.57
Cn1nccc1C1OCCCC1C(=O)NNC(=O)N=Nc1ccccc1,7.32
NNc1ccc(N=Nc2ccc(NN=Nc3ccc(-c4nn[nH]n4)cc3)cc2)c(N)n1,11.04
O=C(Nc1ccc(N=NNc2cccc(Cl)c2Cl)cc1)OC1CN(S(=O)(=O)c2ccccc2)Cc2cccn2C1,8.49
CN(N=Nc1ccccc1)c1ccc(-c2nnc3n(Cc4cccc([N-][N+]#N)c4)c4c(=O)[nH]c(=O)n(C)c4n23)cc1,8.52
Nc1nnnn1CCn1nnnc1SCc1ccc(C2=NNC(c3nn[nH]n3)=NN2)cc1,11.2
NN=C(N)Nc1ccc(N=NNc2ccc(NN=Cc3ccc(CNn4nnc5ccccc54)cc3)cc2)cc1,10.92
N#[N+][N-]CCc1ccc(N=NC(=O)NNc2ccc(NC(N)=NN)cc2)cc1,9.32
CNN=Nc1ccc(-c2nn[nH]n2)cc1CC[N-][N+]#N,8.71
N=C(N)n1cc(-c2cncc(CNN=Nc3ccccc3)c2)cn1,7.4
Nc1nnnn1-c1ccc(CN2CCN(C(=O)n3nnc4ccccc43)CC2)cc1,8.75
NNC(=O)c1nnn(-c2cccc(N=NNc3ccccc3)c2)c1N,8.49
O=C(CCN1CCSC(c2ccco2)CC1)NNC(=O)c1ccccc1-n1cnnn1,7.81
